time,sudden_bid_change_s,sudden_bid_change_f,sudden_ask_change_s,sudden_ask_change_f,quantity_rolled,bid_change3ms_f,ask_change3ms_f,bid_change3ms_s,ask_change3ms_s
2025-05-27T12:04:54.964999Z,FALSE,FALSE,TRUE,TRUE,1677.6550000000088,0,7.319472409856864,0,11.435107020787427
2025-05-27T12:04:54.966000Z,FALSE,FALSE,FALSE,TRUE,1686.583000000016,0.22883033375720174,9.147666839557367,2.2885913820003267,-4.572473787942677
2025-05-27T12:04:54.967999Z,FALSE,FALSE,TRUE,TRUE,1809.1930000000293,6.174886704077842,7.545703308853291,2.2880677367886904,11.432492385021753
2025-05-27T12:04:54.969000Z,FALSE,FALSE,TRUE,FALSE,1797.2250000000304,0,0.9143066133576738,4.57456549605606,7.6197495945606875
2025-05-27T12:04:56.006999Z,FALSE,FALSE,FALSE,TRUE,35.014999999986685,-2.7382256469010713,10.942915554870147,-5.7020485102077245,5.317855548931938
2025-05-27T12:04:56.007999Z,FALSE,FALSE,FALSE,TRUE,39.014999999986685,-2.7382256469010713,10.942915554870147,-5.7020485102077245,5.317855548931938
2025-05-27T12:04:56.009000Z,FALSE,FALSE,FALSE,TRUE,38.2189999999855,-2.0537395245900925,14.132989199655555,0,0
2025-05-27T12:04:56.012000Z,FALSE,FALSE,FALSE,TRUE,153.42499999998654,0,20.252825819260245,0,2.278163809830147
2025-05-27T12:04:56.013000Z,FALSE,FALSE,FALSE,TRUE,155.0949999999866,0,25.037569414116945,2.2789306306369994,4.554771201497054
2025-05-27T12:04:56.013999Z,FALSE,FALSE,FALSE,TRUE,150.74299999999494,-0.22792802034210524,26.170578741799844,2.7165843352605634e-4,4.554771201497054
2025-05-27T12:04:56.015000Z,FALSE,FALSE,TRUE,FALSE,152.94299999999294,0.6837684762617258,2.5003125520939307,2.278682931131648,9.107468753386527
2025-05-27T12:04:56.016000Z,FALSE,FALSE,TRUE,TRUE,214.9909999999927,0,27.30998511231597,2.278163809830147,9.103323341452807
2025-05-27T12:04:56.016999Z,FALSE,FALSE,TRUE,FALSE,187.30299999999443,0.45581967781149757,0.909049589283839,2.2776449250061503,15.925381593531185
2025-05-27T12:04:56.017999Z,FALSE,FALSE,TRUE,FALSE,183.30299999999443,0.45581967781149757,0.909049589283839,2.2776449250061503,15.925381593531185
2025-05-27T12:04:56.019000Z,FALSE,TRUE,TRUE,TRUE,182.32799999999588,-7.290290567572022,11.824095242713994,6.829823828380377,9.095043828404314
2025-05-27T12:04:56.022000Z,FALSE,FALSE,FALSE,TRUE,189.737999999993,12.285852340543357,7.504178815156415,4.550625789563334,0
2025-05-27T12:04:56.066999Z,FALSE,FALSE,FALSE,TRUE,486.6549999999861,0.2272598147934346,7.267937361423726,0,6.808124624702039
2025-05-27T12:04:56.068000Z,FALSE,FALSE,FALSE,TRUE,503.57099999998627,2.4995171517483428,9.53808493076469,0,6.808124624702039
2025-05-27T12:04:56.069999Z,FALSE,FALSE,TRUE,FALSE,2181.5949999999966,2.4983249996468615,5.4474886155464475,3.4058205111087148,9.074410786031883
2025-05-27T12:04:56.072000Z,FALSE,FALSE,FALSE,TRUE,2181.194999999997,4.312937744908041,7.033386184600587,2.2693747969881883,1.5116616054022813
2025-05-27T12:04:56.073999Z,FALSE,FALSE,FALSE,TRUE,2213.914999999998,0,7.031950294864586,2.2692204897678536,4.534119325017016
2025-05-27T12:04:56.140000Z,FALSE,FALSE,TRUE,FALSE,55.28599999999642,-2.0366368407520596,0,0,7.681316417520456
2025-05-27T12:04:56.141000Z,FALSE,FALSE,TRUE,FALSE,57.05699999999706,-0.22631346679347075,0.45250916338446245,0,9.487430873829084
2025-05-27T12:04:56.141999Z,FALSE,FALSE,TRUE,FALSE,57.05699999999706,2.0366368407520596,0.6787560666410286,0,9.035464811684157
2025-05-27T12:04:56.142999Z,FALSE,FALSE,TRUE,FALSE,57.05699999999706,2.0366368407520596,0.6787560666410286,0,9.035464811684157
2025-05-27T12:04:56.171000Z,FALSE,FALSE,TRUE,FALSE,11.174000000006345,0,1.5835850135470508,2.2601423985912916,9.03342428186349
2025-05-27T12:04:56.171999Z,FALSE,FALSE,TRUE,FALSE,11.174000000006345,0,2.0360839389388374,0,9.03342428186349
2025-05-27T12:04:56.233999Z,FALSE,FALSE,TRUE,FALSE,70.7030000000068,0,0.9045271590446546,2.2565722763001617,9.02120043138055
2025-05-27T12:04:56.234999Z,FALSE,FALSE,TRUE,FALSE,70.7030000000068,0,1.1306461654880806,1.1284842855330268,9.02120043138055
2025-05-27T12:04:56.276000Z,FALSE,FALSE,TRUE,FALSE,42.94000000000233,0,0,0,13.534854310766065
2025-05-27T12:04:56.467000Z,FALSE,FALSE,TRUE,FALSE,52.8080000000009,-0.22574127792829302,0,2.2555543120317267,9.015100903555506
2025-05-27T12:04:56.519000Z,FALSE,FALSE,TRUE,FALSE,1.6200000000008004,0,0,0,9.017133162823043
2025-05-27T12:04:56.668999Z,TRUE,FALSE,FALSE,FALSE,5.453000000001339,0,4.28202794368282,-7.719115388558073,0.6427949819221013
2025-05-27T12:04:56.670000Z,TRUE,FALSE,FALSE,FALSE,5.453000000001339,0,6.309717173462737,-7.719115388558073,0.6427949819221013
2025-05-27T12:04:56.671000Z,TRUE,FALSE,FALSE,FALSE,17.152000000000044,1.3525089060761886,2.2529626554090854,-8.362055027770765,2.892576927648882
2025-05-27T12:04:56.671999Z,FALSE,FALSE,TRUE,FALSE,17.152000000000044,0.22540036741514058,2.2529626554090854,4.504205925335292,13.498314760451713
2025-05-27T12:04:56.673000Z,FALSE,FALSE,TRUE,FALSE,73.11999999999716,1.352295523706637,0.22527342562916886,4.501105068293043,8.996136386731912
2025-05-27T12:04:56.802000Z,FALSE,TRUE,FALSE,FALSE,19.339000000012675,-7.896488729159934,-0.2253038786159678,-6.763612026525756,-2.2530134149612024
2025-05-27T12:04:56.803999Z,FALSE,TRUE,FALSE,FALSE,637.1280000000152,-9.028326987254864,-1.126595542126907,-6.765137252040532,-2.2535211362972873
2025-05-27T12:04:56.806999Z,TRUE,FALSE,FALSE,FALSE,1125.3730000000378,-5.194981313261238,0,-11.280317044985999,-6.765137252040532
2025-05-27T12:04:56.808000Z,FALSE,TRUE,FALSE,FALSE,1122.66900000004,-7.001298913964504,0,-6.771245039214335,-2.2560631793400177
2025-05-27T12:04:56.874000Z,FALSE,FALSE,TRUE,TRUE,171.51099999996404,-0.22639031955762334,7.692482109686871,0,11.300713147495145
2025-05-27T12:04:56.875000Z,FALSE,FALSE,TRUE,TRUE,171.51099999996404,2.2636725920621714,7.692482109686871,0,13.562389058976443
2025-05-27T12:04:56.875999Z,FALSE,FALSE,TRUE,TRUE,171.51099999996404,0,7.916313673237418,2.2621875449946316,11.300713147495145
2025-05-27T12:04:56.884000Z,FALSE,TRUE,FALSE,FALSE,60.84100000000217,-23.76184966783601,1.5820817969292023,0,-2.258100946708197
2025-05-27T12:04:56.884999Z,FALSE,TRUE,TRUE,FALSE,68.84100000000217,-23.76184966783601,1.5820817969292023,0,7.906478076078471
2025-05-27T12:04:56.885999Z,FALSE,TRUE,FALSE,FALSE,68.84100000000217,-23.76184966783601,-0.6780044072884905,0,3.388015749186124
2025-05-27T12:04:56.900000Z,FALSE,TRUE,FALSE,FALSE,2.210000000000946,-8.59650763282982,2.7127226859580134,-2.2614961912115206,3.0123947577331833
2025-05-27T12:04:56.927999Z,FALSE,TRUE,FALSE,FALSE,0,-7.464459342956253,0,0,-0.37658792127803764
2025-05-27T12:04:56.928999Z,FALSE,TRUE,FALSE,FALSE,0,-7.464459342956253,0,-2.261164509351765,0.7529537752670734
2025-05-27T12:04:56.941999Z,FALSE,TRUE,FALSE,FALSE,6.75,-14.827988624706023,0.2261483019827537,-1.1307066119536913,-6.7804274266825
2025-05-27T12:04:56.943000Z,FALSE,TRUE,FALSE,FALSE,9.409999999999854,-12.226047529080297,-0.4523556420821251,-1.6962426809463693,0
2025-05-27T12:04:56.944000Z,FALSE,TRUE,FALSE,FALSE,9.409999999999854,-12.226047529080297,-0.4523556420821251,-2.261675911481298,0
2025-05-27T12:04:56.980999Z,FALSE,TRUE,FALSE,FALSE,0,-12.463319801829797,0,-0.3772003947011271,0
2025-05-27T12:04:56.982000Z,FALSE,TRUE,FALSE,FALSE,0.22700000000077125,-12.463319801829797,0,-0.5658508984396349,0
2025-05-27T12:04:56.983000Z,FALSE,TRUE,FALSE,FALSE,1.757000000001426,-12.463319801829797,0,-5.093811129750492,0
2025-05-27T12:04:57.029000Z,FALSE,FALSE,TRUE,FALSE,57.63200000001234,0.22658524704510796,6.567995978237207,0,9.051822297165835
2025-05-27T12:04:57.243000Z,FALSE,TRUE,FALSE,FALSE,0,-7.490382019206265,0.4536073122274331,-1.1334227524129048,0
2025-05-27T12:04:57.243999Z,FALSE,TRUE,FALSE,FALSE,0,-7.944164294548806,-0.6804186845599247,-1.1334655721961795,0
2025-05-27T12:04:57.244999Z,FALSE,TRUE,FALSE,FALSE,0.5100000000002183,-7.944164294548806,-0.4536073122274331,-3.4007822126769227,0
2025-05-27T12:04:57.246000Z,TRUE,FALSE,FALSE,FALSE,0.5100000000002183,6.355836233393752,0.2268113723324916,-7.181298827467764,0
2025-05-27T12:04:57.365999Z,FALSE,FALSE,FALSE,TRUE,2.3259999999991123,1.3645977869236603,7.9569872225926375,0,6.812762838728226
2025-05-27T12:04:57.367000Z,FALSE,FALSE,FALSE,TRUE,0,0,7.047296744149278,0,4.541326145259816
2025-05-27T12:04:57.706000Z,FALSE,TRUE,FALSE,FALSE,0,-8.194296318118077,0,-0.974369208313064,0
2025-05-27T12:04:57.707000Z,FALSE,TRUE,FALSE,FALSE,0,-8.194296318118077,-2.7296922441522042,-0.9744008533418835,0
2025-05-27T12:04:57.707999Z,FALSE,TRUE,FALSE,FALSE,0,-7.284150466619899,0,-0.9744325004179544,0
2025-05-27T12:04:58.023000Z,FALSE,TRUE,FALSE,TRUE,156,-11.608983469186818,43.10253718294188,-1.7679022472716355,0.5049395152445513
2025-05-27T12:04:58.023999Z,FALSE,TRUE,FALSE,TRUE,158.05200000000332,-11.608983469186818,43.10253718294188,-1.7679022472716355,1.0097331775149598
2025-05-27T12:04:58.025000Z,FALSE,TRUE,FALSE,TRUE,458.0400000000391,-7.285643052563628,36.73890060455154,-2.020477204567328,5.047151223904756
2025-05-27T12:04:58.026000Z,FALSE,FALSE,TRUE,FALSE,773.0040000000281,10.016391294547233,-27.201032276180648,0,15.89284021658699
2025-05-27T12:04:58.026999Z,FALSE,FALSE,TRUE,TRUE,799.6840000000284,-6.368847453930293,18.398433373589818,2.2729855763259366,18.157063544843588
2025-05-27T12:04:58.028000Z,FALSE,FALSE,TRUE,TRUE,1038.144000000042,15.914519671298422,17.48907378945397,2.272469047390757,13.614705983209241
2025-05-27T12:04:58.032999Z,FALSE,FALSE,TRUE,FALSE,896.0450000000419,0.37832214134780884,6.349782506527291,0,9.068239116092336
2025-05-27T12:04:58.033999Z,FALSE,FALSE,FALSE,TRUE,893.9930000000386,0.2269864148729539,12.24962156667786,0,0
2025-05-27T12:04:58.049999Z,FALSE,TRUE,FALSE,FALSE,60.600000000000364,-7.262329257300415,1.8147173627536262,-4.537205159507174,-2.267316640480743
2025-05-27T12:04:58.051000Z,FALSE,TRUE,FALSE,FALSE,60.600000000000364,-7.035940325894607,-2.0415801901529917,-4.537205159507174,0
2025-05-27T12:04:58.069000Z,FALSE,FALSE,FALSE,TRUE,195.9440000000086,1.3636363657498762,8.859106718319687,0,6.808124624702039
2025-05-27T12:04:58.069999Z,FALSE,FALSE,FALSE,TRUE,184.15500000000793,0,10.44742316239411,0,6.806309591964599
2025-05-27T12:04:58.071000Z,FALSE,FALSE,FALSE,TRUE,184.15500000000793,-0.4545041360648483,11.128397864448303,0,3.402305174327047
2025-05-27T12:04:58.095000Z,FALSE,FALSE,FALSE,TRUE,47.383999999998196,-0.7564940429416467,8.08945368111047,0,6.798867117421281
2025-05-27T12:04:58.098999Z,FALSE,FALSE,FALSE,TRUE,49.22399999999834,4.08329936257168,7.71132468867286,2.266288961538798,4.530011402494871
2025-05-27T12:04:58.112999Z,FALSE,FALSE,FALSE,TRUE,125.20600000000923,0.6809901599558188,7.258705093575735,-2.268345251876802,1.1333171704297484
2025-05-27T12:04:58.114000Z,FALSE,FALSE,FALSE,TRUE,207.89400000001842,-3.1783509166949386,10.209059724908265,-1.1341017457189295,5.668105618510388
2025-05-27T12:04:58.115000Z,FALSE,FALSE,FALSE,TRUE,207.89400000001842,-3.1783509166949386,12.24962156667786,0,6.801950154553538
2025-05-27T12:04:58.117000Z,FALSE,FALSE,FALSE,TRUE,145.14400000001478,2.724362629513699,12.930596268732053,2.268345251876802,0
2025-05-27T12:04:58.141999Z,FALSE,FALSE,FALSE,TRUE,0.5130000000008295,-1.5900598577456293,7.946328646899481,-0.4540841500988435,1.3614332218736536
2025-05-27T12:04:58.142999Z,FALSE,FALSE,FALSE,TRUE,6.707000000000335,-1.5900598577456293,7.946328646899481,-0.4540841500988435,1.3614332218736536
2025-05-27T12:04:58.144000Z,FALSE,FALSE,FALSE,TRUE,6.707000000000335,-0.45434925835419193,8.173459417450957,0,0
2025-05-27T12:04:58.174999Z,FALSE,FALSE,FALSE,TRUE,0.4000000000014552,-0.22714108869781313,7.265627093455684,0,1.3961900960168805
2025-05-27T12:04:58.789000Z,FALSE,TRUE,FALSE,FALSE,12.42899999999463,-8.44084047880056,-0.6840647127903665,-2.2792022890705255,-1.5188938867805035
2025-05-27T12:04:58.789999Z,FALSE,TRUE,FALSE,FALSE,12.42899999999463,-8.44084047880056,-0.6840647127903665,-2.2792022890705255,-1.5188938867805035
2025-05-27T12:04:58.790999Z,FALSE,TRUE,FALSE,FALSE,12.42899999999463,-8.44084047880056,-0.6840647127903665,-2.2792022890705255,-1.5188938867805035
2025-05-27T12:04:59.022000Z,FALSE,FALSE,FALSE,TRUE,33,-3.6518841845589733,29.616151047027195,0,0.20716950084764818
2025-05-27T12:04:59.023000Z,FALSE,FALSE,FALSE,TRUE,365.5,-3.6518841845589733,119.52017270399739,0,0.20716950084764818
2025-05-27T12:04:59.023999Z,FALSE,FALSE,FALSE,TRUE,752.0680000000575,-3.6518841845589733,124.02802771756427,0,2.6924491363677916
2025-05-27T12:04:59.025000Z,FALSE,FALSE,TRUE,TRUE,2189.206000000064,44.41667799933935,110.84832424493209,0,13.86832013612338
2025-05-27T12:04:59.026000Z,FALSE,FALSE,TRUE,TRUE,2522.2730000000265,0,20.94430258796187,0,29.582454159706728
2025-05-27T12:04:59.026999Z,FALSE,TRUE,TRUE,TRUE,6557.855000000036,-37.34236317115336,16.436447574394997,2.2797218838022104,38.64958772770155
2025-05-27T12:04:59.028000Z,FALSE,TRUE,TRUE,FALSE,8687.95399999998,-37.34236317115336,-47.808137243454674,2.2792022890705255,31.80375238660549
2025-05-27T12:04:59.029000Z,FALSE,TRUE,TRUE,TRUE,9400.916000000052,-74.19748630906665,35.87751352252422,11.388225806587826,24.96313562301733
2025-05-27T12:04:59.029999Z,FALSE,TRUE,TRUE,TRUE,10862.551999999876,-14.153637792522211,118.95596207916805,13.648773729402208,13.60544427559951
2025-05-27T12:04:59.030999Z,FALSE,TRUE,TRUE,TRUE,11743.271999999877,-14.153637792522211,118.95596207916805,13.648773729402208,13.60544427559951
2025-05-27T12:04:59.032000Z,FALSE,FALSE,TRUE,FALSE,11950.247999999829,68.98070630484642,-9.23912496851198,0,11.326312231334512
2025-05-27T12:04:59.032999Z,FALSE,FALSE,TRUE,FALSE,11634.449999999833,10.204198211933857,-28.899144108143204,-4.544421800547482,9.060023269795714
2025-05-27T12:04:59.033999Z,FALSE,FALSE,TRUE,FALSE,11301.578999999765,0,-15.160260401714254,24.968801985871814,31.746058407726707
2025-05-27T12:04:59.035000Z,FALSE,FALSE,TRUE,FALSE,9924.528999999755,0.45324231338295107,-7.248839370537219,0,18.09545845503191
2025-05-27T12:04:59.036000Z,FALSE,FALSE,TRUE,FALSE,9673.44599999973,-1.1331316371121503,0,0,24.88407572934559
2025-05-27T12:04:59.036999Z,FALSE,FALSE,TRUE,FALSE,5939.933999999706,-0.6799304106230863,0,9.064129331206594,33.932845589803584
2025-05-27T12:04:59.042999Z,FALSE,FALSE,FALSE,TRUE,764.4949999999008,0,8.15549861704401,2.263723835356224,-2.25759115982882
2025-05-27T12:04:59.043999Z,FALSE,FALSE,FALSE,TRUE,928.5259999999143,0,10.192180083468116,0,-9.035464811684157
2025-05-27T12:04:59.049999Z,TRUE,FALSE,TRUE,FALSE,444.1459999999752,0.6798943899966048,6.795786873841081,-11.331445971687337,9.051822297165835
2025-05-27T12:04:59.051000Z,TRUE,FALSE,FALSE,TRUE,631.6519999999546,0,7.022392659097321,-11.331445971687337,2.261675911481298
2025-05-27T12:04:59.052000Z,TRUE,FALSE,FALSE,FALSE,624.5799999999545,-0.6798943899966048,-6.795786873841081,-13.602359839315348,2.261675911481298
2025-05-27T12:04:59.055000Z,FALSE,FALSE,TRUE,FALSE,368.8719999999521,-0.2266417360852202,0,13.602359839315348,13.577734604601766
2025-05-27T12:04:59.055999Z,FALSE,FALSE,TRUE,FALSE,368.8719999999521,0,1.5863483427569491,0,13.577734604601766
2025-05-27T12:04:59.059000Z,FALSE,FALSE,FALSE,TRUE,321.49599999995553,0,10.419735012998643,0,3.016483673112802
2025-05-27T12:04:59.062000Z,FALSE,TRUE,FALSE,FALSE,10.503999999986263,-9.740517923635394,0,-1.132891090183108,-2.2626994100383158
2025-05-27T12:04:59.069999Z,FALSE,FALSE,FALSE,TRUE,49.43399999999747,0,8.15568337723338,0,1.6970102767022155
2025-05-27T12:04:59.072000Z,FALSE,FALSE,TRUE,FALSE,216.58899999996356,0.2266417360852202,2.7178221352697207,0,11.871416843596272
2025-05-27T12:04:59.072999Z,FALSE,FALSE,TRUE,TRUE,216.58899999996356,4.078673128233845,20.586146690351192,4.5295253343358155,11.305823702860707
2025-05-27T12:04:59.073999Z,FALSE,FALSE,TRUE,TRUE,256.66899999992165,4.078673128233845,27.13767241351306,4.5295253343358155,13.565455392510195
2025-05-27T12:04:59.075000Z,FALSE,FALSE,TRUE,TRUE,216.16899999992165,7.925994277950821,29.628981156171186,2.2626994100383158,13.550137574598331
2025-05-27T12:04:59.075999Z,FALSE,FALSE,TRUE,TRUE,264.5829999999187,0,14.90414204488033,0,16.934805063333336
2025-05-27T12:04:59.076999Z,FALSE,FALSE,TRUE,TRUE,264.5829999999187,5.657580743143598,8.352616321718465,2.2621875449946316,14.675173373683847
2025-05-27T12:04:59.078000Z,FALSE,FALSE,FALSE,TRUE,265.7829999999012,11.531549105514571,24.85259181176147,2.261675911481298,6.768189767671906
2025-05-27T12:04:59.079999Z,FALSE,FALSE,TRUE,FALSE,263.59899999990375,0.22585854480450251,6.77231503602993,6.781960246384777,7.519868422929399
2025-05-27T12:04:59.081000Z,FALSE,FALSE,FALSE,TRUE,267.01099999990765,4.2903434061836165,7.899518540184225,2.2596316896494884,1.503480019615644
2025-05-27T12:04:59.085000Z,FALSE,FALSE,FALSE,TRUE,90.33999999996377,1.5804030060584395,11.733912349112252,0,4.5085663522970165
2025-05-27T12:04:59.092000Z,FALSE,TRUE,FALSE,FALSE,38.8879999999881,-8.959768308467453,2.633187288636485,0,-0.5637119202939189
2025-05-27T12:04:59.092999Z,FALSE,TRUE,FALSE,FALSE,95.81799999998111,-8.360165430723043,4.062746924180516,0,-0.563878119703709
2025-05-27T12:04:59.094000Z,FALSE,TRUE,FALSE,FALSE,136.3819999999796,-11.973749552613988,-4.2885034908835,0,-0.5637754892617863
2025-05-27T12:04:59.098000Z,TRUE,FALSE,FALSE,TRUE,293.71100000000297,-2.147778470558137,9.828454730183012,-11.300713147495145,0
2025-05-27T12:04:59.098999Z,TRUE,FALSE,FALSE,FALSE,293.51100000000224,-2.7129066700393167,-9.715429090317862,-13.559324111360738,-2.2555543120317267
2025-05-27T12:04:59.099999Z,TRUE,FALSE,FALSE,FALSE,321.69099999999526,-1.3567293797978053,0.22605255722840667,-13.559324111360738,-12.415256695135213
2025-05-27T12:04:59.101000Z,FALSE,FALSE,TRUE,FALSE,321.69099999999526,-1.808931604707631,0,0.5653053659404605,15.24980445189339
2025-05-27T12:04:59.101999Z,FALSE,FALSE,TRUE,FALSE,321.09300000000076,-1.5828688400132407,-0.45211022454694216,-0.5653053659404605,10.16435598375054
2025-05-27T12:04:59.112999Z,TRUE,FALSE,FALSE,FALSE,43.93999999999869,-0.1130633930879199,0.11302947243496675,-11.305823702860707,0
